review_id,company_name,job_title,company_id,job_title_id,review,attrition_level
1537923,Abbott Laboratories,Immunology Specialist,33,29671,"""Who I work for and the environment of that company is very important to me.""",high
34343,Abbott Laboratories,Validation Engineer,33,11631,"""I like working at Abbott because they have a good package benefits for employee such as tuition reimbursement, pension and buying nutritional products with discount rate.""",high
1529064,Abbott Laboratories,Sales Executive,33,12421,"""Be honest and candid in the interview. This is the only way you can truly know a company you plan to work for and the only way they can determine if you are the right fit.""",high
24547,Abbott Laboratories,Senior Mechanical Design Engineer,33,12561,"""Work-life balance. Salary. Seniority.""",high
1522818,Abbott Laboratories,Regional Business Director,33,10377,"""Be very prepared for a professional, in depth interview. Know the products, competitors and company culture.""",high
1519682,Abbott Laboratories,Quality Systems Manager,33,15485,"""Abbott was a very professional work place that placed great value on the individual worker.""",high
1512933,Abbott Laboratories,District Manager,33,47,"""I enjoy the culture of the organization that allows for out of the box thinking.""",high
1472920,Abbott Laboratories,International Product Manager,33,30156,"""The people there were all great friends and colleagues. The work was defined and reporting to president allowed for quick resolutions.""",high
1405649,Abbott Laboratories,Lab Technician,33,12649,"""Pay attention to employees, had the greatest manager while there and the worst. HR should recognize employee vocalizations.""",high
1405556,Abbott Laboratories,Senior Project Engineer,33,7820,"""Its a good company to work for but make sure the job fits your career goals.""",high
1397066,Abbott Laboratories,Requirements Engineer,33,34869,"""Abbott is a great company.""",high
1389518,Abbott Laboratories,Sales Representative,33,8,"""Senior Management was superior, Middle Management left much to be desired.""",high
1389123,Abbott Laboratories,Administrative Assistant,33,4,"""The ability to learn, the flexibility for training. Opportunities.""",high
1376671,Abbott Laboratories,District Sales Manager,33,12576,"""Managing a good group of people.""",high
1376651,Abbott Laboratories,Sales Manager,33,12,"""People are nice to work with.""",high
1375962,Abbott Laboratories,Mechanical Engineer,33,7875,"""Professional challenge.""",high
1356623,Abbott Laboratories,Business Consultant,33,14331,"""It is a good place to work, but very slow to respond to changing technology, very rigid structure.""",high
1356520,Abbott Laboratories,Specialty Sales Representative,33,10339,"""Good opportunity.""",high
1356186,Abbott Laboratories,Mechanical Designer,33,9778,"""It was challenging and friendly environment to work with.""",high
1349919,Abbott Laboratories,Hematology Specialist,33,63960,"""Abbott is a FORMER technology leader in the ares of clinical diagnostics. Abbott management allowed the Diagnostics Division to fail by putting too much emphasis on corporate profits and too little effort on customer satisfaction. Many former Abbott Diagnostics customers will never do business with Abbott again, and this makes it very difficult for a sales representative to be successful.""",high
1347759,Abbott Laboratories,R&D Technician,33,9163,"""Highly educated and motivated team.""",high
1342755,Abbott Laboratories,Product Specialist,33,10655,"""Good learning experience.""",high
1333141,Abbott Laboratories,Research Associate,33,15146,"""While the environment was wonderful, the work was not the most challenging.""",high
1331540,Abbott Laboratories,Designer,33,13834,"""Friendly atmosphere.""",high
1330926,Abbott Laboratories,QA Validation Engineer,33,117565,"""Management that punishes those who are innovative and openly communicate problem solutions. If you are a rubber stamp mediocre worker management will love you - job security.""",high
1328884,Abbott Laboratories,Territory Manager,33,14281,"""Local management dependent experience.""",high
1326249,Abbott Laboratories,Art Director,33,8699,"""This was a great place to work and learn more about this business and industry.""",high
1323217,Abbott Laboratories,Sales Representative,33,8,"""I should have never left the company.""",high
1322408,Abbott Laboratories,Assembler,33,15275,"""The people I work with.""",high
1316374,Abbott Laboratories,Executive Assistant,33,25,"""A great company with excellent people.""",high
1310089,Abbott Laboratories,Member of Technical Staff,33,12632,"""Worthwhile work, benefits are adequate, little opportunity in each career.""",high
1309330,Abbott Laboratories,Account Manager,33,19,"""The security of working for a large company.""",high
1309155,Abbott Laboratories,R&D Technician,33,9163,"""State of the art pharmaceutical.""",high
1307286,Abbott Laboratories,Hematology Specialist,33,63960,"""Abbott was a very good company to work for. They really knew how to take care of their employees.""",high
1301126,Abbott Laboratories,Marketing Product Manager,33,131209,"""Good place to work.""",high
1300957,Abbott Laboratories,Analytics Manager,33,23304,"""Open, balanced working environment with lots of opportunity for growth.""",high
1300559,Abbott Laboratories,Manufacturing Project Engineer,33,10089,"""I left at a time when corporate was selling the business unit and re-prioritizing.""",high
1298967,Abbott Laboratories,District Sales Manager,33,12576,"""Abbott is a great place to learn how to sell if you are entering the market.""",high
1298317,Abbott Laboratories,Electro-Mechanical Engineer,33,11672,"""They only hire contractors, and lay them off weekly.""",high
1287958,Abbott Laboratories,Institutional Sales Manager,33,43407,"""The work climate was very professional and progressive.""",high
1286223,Abbott Laboratories,Product Specialist,33,10655,"""This opportunity at Abbott gave me a chance to learn about the importance of Good Manufacturing Practice and Finished Product Testing on Diagnostic Platforms.""",high
1285584,Abbott Laboratories,Technical Writer,33,10129,"""Great place to work at. Great managers.""",high
1285435,Abbott Laboratories,International Marketing Intern,33,30151,"""This was a great opportunity to expand my knowledge of the working world.""",high
1278819,Abbott Laboratories,Desktop Support Specialist,33,15519,"""Great place to work!""",high
1273993,Abbott Laboratories,Financial Analyst,33,8103,"""Excellent.""",high
1261794,Abbott Laboratories,Field Service Representative,33,10690,"""Good.""",high
1257900,Abbott Laboratories,Plant IT Manager,33,33335,"""It's a job not, a career. Expect to be outsourced.""",high
1252297,Abbott Laboratories,Clinical Scientist,33,13736,"""It is a good company to work in, with opportunity of being exposed to various job functions and growing rapidly.""",high
1251432,Abbott Laboratories,Technical Support Scientist,33,22515,"""Good place to work.""",high
1246954,Abbott Laboratories,Validation Specialist,33,14822,"""This position was something I would recommend to others.""",high
1244584,Abbott Laboratories,Medical Representative,33,8614,"""Work life balance.""",high
1235029,Abbott Laboratories,Sales Manager,33,12,"""At the time, good products, good sales people, and middle management fostering a good team environment generally.""",high
1234439,Abbott Laboratories,Medical Sales Representative,33,8979,"""Great work environment.""",high
1233441,Abbott Laboratories,Senior Sales Representative,33,13891,"""Abbott was always fair, honest and a very good employer.""",high
1233387,Abbott Laboratories,Director of Global Manufacturing,33,51824,"""Abbott is a great place to work""",high
1229351,Abbott Laboratories,Abbott Laboratories Employee,33,1,"""Big company and acts like one""",high
1220649,Abbott Laboratories,Area Coordinator,33,11627,"""I wish I never got laid off.""",high
1218780,Abbott Laboratories,Manufacturing Engineer,33,12387,"""Abbott is in trouble with the FDA and subsequently spiraled downhill in all areas.""",high
1218198,Abbott Laboratories,Retail Sales Representative,33,14930,"""A+ people that make an A+ company.""",high
1217734,Abbott Laboratories,Quality Manager,33,12163,"""Abbott was very focused on promoting just the targeted groups. This was very demotivating for the other employees.""",high
1216370,Abbott Laboratories,Office Manager,33,16,"""Challenging, demanding and rewarding place to work.""",high
1215224,Abbott Laboratories,Senior Systems Analyst,33,12600,"""Don't try to excel without management support.""",high
1214437,Abbott Laboratories,Pharmaceutical Sales Professional,33,15446,"""401K and benefits.""",high
1206394,Abbott Laboratories,Instrument Specialist,33,20271,"""Glad I was eliminated""",high
1204743,Abbott Laboratories,Cardiovascular Sales Specialist,33,11179,"""Good drugs to sell.""",high
1204129,Abbott Laboratories,Electronics Technician,33,9440,"""Will not allow people to advance.""",high
1203918,Abbott Laboratories,Senior Territory Sales Manager,33,8993,"""Solvay has been a great place to work. It's too bad that Solvay sold out.""",high
1198758,Abbott Laboratories,Programmer Analyst,33,60,"""Management will allow you to voice your opinion. Good place work. A good place to grow. Abbott gave me a chance to grow and I did. When I worked for Abbott I believed in doing my best for anyone needing my help. Your life at Abbott can be good. I left on my own terms.""",high
1198539,Abbott Laboratories,Area Sales Manager,33,10688,"""I have spend 14 yrs with this organization because it's a good place to work.""",high
1198167,Abbott Laboratories,Pharmaceutical Operator,33,13984,"""Excellent experience.""",high
1197976,Abbott Laboratories,Technical Specialist,33,8834,"""Abbott Diagnostics Longford, Ireland""",high
1196983,Abbott Laboratories,Software Developer,33,54,"""Place is great.""",high
1190444,Abbott Laboratories,Senior Cardiometabolic Sales Representative,33,105423,"""Extremely structured and fast paced environment.""",high
1189252,Abbott Laboratories,Senior Financial Analyst,33,8832,"""Still a solid company.""",high
1188462,Abbott Laboratories,Director of Global Manufacturing,33,51824,"""Abbott is an outstanding company with excellent benefits!""",high
1180126,Abbott Laboratories,Technical Writing Contractor,33,38075,"""Interesting requirements for production.""",high
1175434,Abbott Laboratories,Sales Representative,33,8,"""Awesome.""",high
1174985,Abbott Laboratories,Contractor,33,63,"""Good experience for contributing technical skills and business knowledge to the team.""",high
1174568,Abbott Laboratories,Desktop Support Technician,33,11185,"""Diversity, respect.""",high
1173997,Abbott Laboratories,Associate Manager,33,12803,"""Abbott Labs was an excellent corporation to begin my corporate career.""",high
1173715,Abbott Laboratories,Chemist,33,8155,"""Too late to do anything""",high
1173393,Abbott Laboratories,Business Analyst,33,44,"""Good client to work with.""",high
1172785,Abbott Laboratories,Assembly Technician,33,8971,"""Overall a good place to work""",high
1169527,Abbott Laboratories,Senior Network Systems Engineer,33,13701,"""Good place to start your career.""",high
1169471,Abbott Laboratories,Plant Operator,33,8490,"""Great place to work and learn.""",high
1167805,Abbott Laboratories,Perioperative Specialist,33,45292,"""There were great people to work with and work for.""",high
1167584,Abbott Laboratories,Supply Quality Engineer,33,14161,"""I would like you to get better so you can succed in your company""",high
1165290,Abbott Laboratories,Principal Scientist,33,12354,"""Good training and culture.""",high
1162578,Abbott Laboratories,Territory Sales Manager,33,14391,"""Entrepreneurial!""",high
1160965,Abbott Laboratories,Quality Engineer,33,7985,"""Challenging.""",high
1153599,Abbott Laboratories,Abbott Laboratories Employee,33,1,"""Be wary.""",high
1146434,Abbott Laboratories,Senior Engineer,33,13688,"""Re-open the place.""",high
1145171,Abbott Laboratories,Field Trainer,33,12976,"""Abbott provided me the opportunity of my life. Starting my biopharmaceutical career in the Specialties Division led to promotions within and with other Biotech companies.""",high
1143729,Abbott Laboratories,Sales Representative,33,8,"""It's fair at best.""",high
1142953,Abbott Laboratories,Senior Technician,33,13541,"""The daily work challenge, responsibility, open communication, working environment and conditions. Positive attitude of all departments.""",high
1140783,Abbott Laboratories,Loan Processor,33,9304,"""I did not.""",high
1139990,Abbott Laboratories,Senior Technical Support Scientist,33,102427,"""Good place to work.""",high
1133423,Abbott Laboratories,Pharmaceutical Sales Specialist,33,14387,"""Making bonus.""",high
1128312,Abbott Laboratories,Warehouse Supervisor,33,11565,"""Abbott Laboratories was an excellent company to begin my management career.""",high
1126774,Abbott Laboratories,Investigator,33,8158,"""The process is drowning in paperwork and is inflexible to making changes. Personnel are friendly. As a temporary employee I am unable to judge the benefits package.""",high
1122658,Abbott Laboratories,Marketing Manager,33,24,"""Good place to learn and work.""",high
1121092,Abbott Laboratories,Abbott Laboratories Employee,33,1,"""LyondellBasell acquisitioned Solvay Engineered Polymers 3/2008. No history with LyondellBasell""",high
1117407,Abbott Laboratories,District Sales Manager,33,12576,"""I like selling, leading and helping to develop others.""",high
1114857,Abbott Laboratories,Microbiology Lab Technician,33,9029,"""I learned quite a bit at Abbott Laboratories, it was my first job straight out of college.""",high
1112066,Abbott Laboratories,Clinical Research Associate,33,14244,"""Too many changes in company structure.""",high
1103034,Abbott Laboratories,Senior Engineer,33,13688,"""Good place to work.""",high
1101594,Abbott Laboratories,Financial Analyst,33,8103,"""Understanding pharmaceutical sales.""",high
1101387,Abbott Laboratories,Senior Systems Analyst,33,12600,"""Good company with great benefits.""",high
1098164,Abbott Laboratories,Content Manager,33,9469,"""Solid company with a lot of different divisions.""",high
1095991,Abbott Laboratories,Senior Computer Operator,33,8433,"""Good company to get your foot wet.""",high
1095335,Abbott Laboratories,Sales Representative,33,8,"""Good company and people to work for.""",high
1094385,Abbott Laboratories,District Representative,33,11361,"""Excellent challenge, top flight trainig programs, excellent reputation, excellent products.""",high
1094106,Abbott Laboratories,Equipment Services Project Manager,33,140917,"""An outstanding growth oriented and innovative company to work for.""",high
1093934,Abbott Laboratories,Senior Software Engineer,33,22,"""Great company.""",high
1092023,Abbott Laboratories,EHS Supervisor,33,27716,"""Good job. Great benefits.""",high
1086806,Abbott Laboratories,Production Supervisor,33,14540,"""One of Fortune 50's Best Places to Work.""",high
1086403,Abbott Laboratories,Associate Research Scientist,33,12001,"""Excellent opportunities to learn and grow. Academic environment.""",high
1086394,Abbott Laboratories,Associate Chemist,33,8061,"""Lots of experimental work.""",high
1085721,Abbott Laboratories,Validation Scientist,33,11481,"""Provided good atmosphere to work at.""",high
1080032,Abbott Laboratories,Sales Representative,33,8,"""Excellent growth.""",high
1079975,Abbott Laboratories,Marketing Manager,33,24,"""I like the challenge.""",high
1078806,Abbott Laboratories,Clinical Consultant,33,12486,"""Ethical company, great products.""",high
1078078,Abbott Laboratories,Quality Control Chemist,33,11347,"""I enjoy the lab environment, and my co-worker that I work with.""",high
1071194,Abbott Laboratories,Technical Systems Trainer,33,48119,"""Working at Abbott, I learned everything there is to know about their Quik Link product, however, when it was time for me to move on or up, they were not helpful at all.""",high
1070327,Abbott Laboratories,Business Data Analyst,33,12543,"""Short term contract. Completed the assignment.""",high
1070045,Abbott Laboratories,Medical Sales Representative,33,8979,"""The relationship building was targeted through a medical device that plays a strong part towards diabetics.""",high
1069853,Abbott Laboratories,Designer,33,13834,"""Learned a lot, liked team projects.""",high
1067396,Abbott Laboratories,Lab Intern,33,11265,"""Great internship program and great company.""",high
1066164,Abbott Laboratories,Senior Account Executive,33,13105,"""One of the best, if not the best, opportunities I've ever had.""",high
1065674,Abbott Laboratories,Lead Engineer,33,8417,"""Satisfying company.""",high
1065586,Abbott Laboratories,Technical Project Manager,33,8772,"""I would go back.""",high
1065124,Abbott Laboratories,Sales Representative,33,8,"""Diversity and inclusion should be a focus for the company.""",high
1062043,Abbott Laboratories,Sales Consultant,33,7843,"""Income and selling.""",high
1060984,Abbott Laboratories,Senior Medical Liaison,33,47045,"""The company needs improvements.""",high
1059460,Abbott Laboratories,Validation Specialist,33,14822,"""Highly matrixed environment.""",high
1058447,Abbott Laboratories,Pharmaceutical Sales Representative,33,14796,"""Innovative company with products that save patients' lives.""",high
1057520,Abbott Laboratories,Territory Sales Manager,33,14391,"""The ability to manage my customers as I saw fit.""",high
1055464,Abbott Laboratories,Pharmaceutical Sales Specialist,33,14387,"""Great company.""",high
1055241,Abbott Laboratories,Senior Sales and Marketing Analyst,33,47230,"""Great people, great learning experience.""",high
1053459,Abbott Laboratories,Consultant,33,26,"""Abbott Labs is a good company to work for.""",high
1051988,Abbott Laboratories,Senior Validation Quality Engineer,33,102454,"""Baudette is bliss.""",high
1048174,Abbott Laboratories,HPD Perioperative Specialist,33,98751,"""Good training, great people and great benefits!!!""",high
1048058,Abbott Laboratories,Senior Supplier Quality Engineer,33,8788,"""Great experience, accomplished a lot with suppliers and staff members. Will do it again if asked.""",high
1047706,Abbott Laboratories,Oracle Data Migration Developer,33,65738,"""The cafeteria.""",high
1046992,Abbott Laboratories,Territory Manager,33,14281,"""It was a great place to work until Abbott purchased it and most reps were downsized.""",high
1045848,Abbott Laboratories,Production Supervisor,33,14540,"""Great company to work for, awesome benefits.""",high
1045163,Abbott Laboratories,Primary Care Representative,33,12086,"""I enjoyed the opportunity to work w/ physicians and specialists to make their patients lives better.""",high
1044417,Abbott Laboratories,Senior Field Service Engineer,33,10132,"""Career excellence.""",high
1044319,Abbott Laboratories,Analytical Chemist,33,14008,"""Growth potential.""",high
1043656,Abbott Laboratories,Director of Lean Six Sigma,33,27183,"""Diagnostics division has ethics issues.""",high
1041914,Abbott Laboratories,Senior Programmer Analyst,33,11316,"""Good place for a career.""",high
1039260,Abbott Laboratories,Sales Representative,33,8,"""CareerBliss!!""",high
1034768,Abbott Laboratories,Data Entry Supervisor,33,8261,"""Very good atmosphere.""",high
1030807,Abbott Laboratories,Account Executive,33,6,"""Stability.""",high
1030670,Abbott Laboratories,Manufacturing Group Leader,33,31387,"""If you're not military, you have no future.""",high
1030166,Abbott Laboratories,Biotech Operator,33,95921,"""I would still be there had the product not been halted.""",high
1029795,Abbott Laboratories,Engineering Intern,33,16424,"""This is how I learned about FDA and food service inspections.""",high
1029332,Abbott Laboratories,MIS Intern,33,10221,"""Excellent overall company.""",high
1027052,Abbott Laboratories,Senior Software Engineer,33,22,"""The job.""",high
1025661,Abbott Laboratories,Sales Representative,33,8,"""Good company that treated employees fairly.""",high
1025152,Abbott Laboratories,Consultant,33,26,"""Good place to hang.""",high
1023779,Abbott Laboratories,Research Associate,33,15146,"""Good place to work.""",high
1023760,Abbott Laboratories,Administrative Assistant,33,4,"""I worked while I was attending college.""",high
1023664,Abbott Laboratories,R&D Scientist,33,12697,"""I was promoted aggressively - Therefore opportunity was abundant and this is what I liked.""",high
1023636,Abbott Laboratories,Customer Support Specialist,33,12319,"""Good.""",high
2088333,ConocoPhillips,ConocoPhillips Employee,1454,1,"""I have worked for COP for 12 years in the data processing and imaging group. It is a great company. In recent years, machine learning-related data science has also been applied for noise attenuation. It was very challenging and interesting work. Due company's strategic change, the processing group was closed last year.""",low
2078220,ConocoPhillips,ConocoPhillips Employee,1454,1,"""Terrific opportunities and compensation. Support provided across the variety of roles I served in.""",low
2058191,ConocoPhillips,ConocoPhillips Employee,1454,1,"""I was an intern for Phillips 66 during the summer of 2020. It was an absolutely fantastic place to work and I thoroughly enjoyed my entire experience. Supervisors were fantastic and upper level management was incredibly helpful in assisting interns in their projects.""",low
2046396,ConocoPhillips,Project Control Analyst,1454,17491,"""ConocoPhillips is a strong company to work for, however, the ebb and flow of the oil industry can be heartbreaking. The IT work within the company was fascinating. Company leadership does have very antiquated ideas of how to business though.""",low
2045806,ConocoPhillips,ConocoPhillips Employee,1454,1,"""I worked for ConocoPhillips for 16.5 years and fund them to be a great company to work for. My position was on the north slope of Alaska and the reason I resigned was to work in a warmer location where I could go home each night.""",low
2041278,ConocoPhillips,ConocoPhillips Employee,1454,1,"""It's a great company with lots of resources.""",low
2015357,ConocoPhillips,Process Engineer,1454,8191,"""I've worked with Phillips 66 for the past 6 years, and they have given me many opportunities to develop and grow my skills. They have provided multiple technical roles to hone my analytical abilities and they have also provided me a business role to develop my business acumen.""",low
1993865,ConocoPhillips,Cost Estimator,1454,11998,"""Great company, allows you to grow and be innovative. High ethical standards in host countries""",low
1957349,ConocoPhillips,Cost Estimator,1454,11998,"""ConocoPhillips helped me and our team to progress and excel. Always pushed great ethics.""",low
1948274,ConocoPhillips,ConocoPhillips Employee,1454,1,"""Large org with politics and red tape. Success at the company is highly dependent on the function you work in and the supervisor.""",low
1929774,ConocoPhillips,ConocoPhillips Employee,1454,1,"""I have worked for Phillips 66 past 10 months as a contractor. The company takes care of its employees. So far it has been a good experience working for the company.""",low
1917490,ConocoPhillips,ConocoPhillips Employee,1454,1,"""Phillips 66 treats their employees very well from a financial perspective. The company has fantastic benefits as well, but there is more to be desired when it comes to work-life balance. There is a culture in which employees are expected to work at least 50 hours a week, and it is very hard to take PTO.""",low
1901221,ConocoPhillips,ConocoPhillips Employee,1454,1,"""I've worked for ConocoPhillips since 2013 and have found it to be a company that puts the safety of its employees first while providing best in industry returns to its shareholders. ConocoPhillips is a company that is good at recongizing where it has a weakness and addressing that weakness accordingly.""",low
1866304,ConocoPhillips,ConocoPhillips Employee,1454,1,"""Working with ConocoPhillips has been a great experience and I would recommend them to anyone.  This is a great place to work""",low
1852660,ConocoPhillips,Superintendent,1454,14050,"""I’ve worked for ConocoPhillips on many jobs and there wonderful and very knowledgeable staff and clients easy to work for and with""",low
1849044,ConocoPhillips,ConocoPhillips Employee,1454,1,"""The company is very loyal to employees that have been there for years.  They don’t have as much loyalty to those that transfer to the company mid career.  Competitive pay and benefits.""",low
1832678,ConocoPhillips,Project Scheduler,1454,9541,"""The company has a very positive environment. The work culture there is very engaging and caring. If there is a problem or an issue that you hvae, there are numerous people that will help you figure out a solution.""",low
1741491,ConocoPhillips,ConocoPhillips Employee,1454,1,"""This job was a great learning experience and ConocoPhillips is a great company.""",low
1725947,ConocoPhillips,Content Analyst,1454,19151,"""I have worked at ConocoPhillips for a SharePoint migration project. I find it to be a very capable company. Technologically advanced company moving to Office 365 and rolling up SharePoint to the the newest version is always a plus.""",low
1667876,ConocoPhillips,ConocoPhillips Employee,1454,1,"""Good company.  Involved in the community.""",low
1656643,ConocoPhillips,ConocoPhillips Employee,1454,1,"""I survived Phillips 66 for 14 months, which in retrospect is somewhat amazing.The company culture is one of mediocrity.  If you're highly intelligent and driven to self-improve, do not work for Phillips 66.The systems are unnecessarily complex and badly architected, which everyone seems to accept with a blasé attitude.The choice to implement SAP PI was an extremely poor one, and now they shovel all of the misery that has resulted on a team that has very high turnover.""",low
1633313,ConocoPhillips,Regulatory Technician,1454,135439,"""I've worked for the company for 5 year. It's a great company to work for, but no room for improvement in order to move up with the company. They are not willing to cross train their employees and I'm one who likes to cross train in other area in order to help out where needed. I like to expand my horizons and have the opportunity to move up with in a company.""",low
1597941,ConocoPhillips,Migration Specialist,1454,13694,"""Excellent company to work for and opportunities to move up in the company.""",low
1595266,ConocoPhillips,Systems Designer,1454,13817,"""I may have restrictions on personal opinions. In my experience, I never before had about 1/2 hour per month of one-on-one time with my supervisor, especially on a critical project. Normally, when a company splits, the now-competing IT dept employees are not required to sit next to each other with the warning, You could go to jail if the competitor sees sensitive data on your screen. Don't believe the hours of automated 'teamwork' training. There is much more I would like to say. Get it""",low
447507,ConocoPhillips,Security Officer,1454,14818,"""College trained, 2 years""",low
431472,ConocoPhillips,Senior Developer,1454,8239,"""Uptight work environment with many barriers to get even the easiest things done.""",low
425920,ConocoPhillips,IT Business Analyst,1454,10293,"""Good benefits, friendly people and challenging work. Nice place too""",low
425475,ConocoPhillips,Site Safety Manager,1454,15176,"""High security facility, and great working envioroment. and great safety culture and no recordables.""",low
404158,ConocoPhillips,Production Controller,1454,9079,"""We were a close group at Production Control. Each learned that we must watch for the other.""",low
379455,ConocoPhillips,Construction Manager,1454,11502,"""experience ranges from people management to product marketing""",low
377134,ConocoPhillips,HSE Manager,1454,15265,"""Outstanding""",low
301084,ConocoPhillips,Coordinator,1454,10656,"""co-workers and location and building complex. athletic center and free parking""",low
273435,ConocoPhillips,Process Engineer,1454,8191,"""Was my first job and was very useful for me.""",low
122333,ConocoPhillips,.NET Developer,1454,11435,"""Really a great experience working with Conoco Phillips.""",low
1564226,ConocoPhillips,Contracts Coordinator,1454,7975,"""Working for ConocoPhillips was the most fabulous years of my life, very rewarding in every way.""",low
1550053,ConocoPhillips,Marketing Representative,1454,14729,"""Company had good benefits, good workplace environment, had a home office and regular office and support from management.""",low
1422795,ConocoPhillips,Marketing Performance Analyst,1454,104462,"""Project Management Group and Procurement Group were both very well managed with an end vision.""",low
1410172,ConocoPhillips,Summer Intern,1454,141845,"""Classic cubicle based large corporation with all the fringe benefits. Friendly people and relaxed work environment.""",low
1378749,ConocoPhillips,Senior Analyst,1454,15077,"""overll a good company to work for.""",low
1377266,ConocoPhillips,Lead Customer Service Representative,1454,12867,"""Good steady job for an undergrad.""",low
1373933,ConocoPhillips,Cashier,1454,5,"""The people I was surrounded by.""",low
1370314,ConocoPhillips,Assistant Manager,1454,18,"""This was not a bad job I just want more.""",low
1362615,ConocoPhillips,Developer,1454,62073,"""Sell yourself""",low
1354668,ConocoPhillips,Reservoir Engineer,1454,12978,"""PDVSA is not what it used to be ANYMORE!""",low
1348155,ConocoPhillips,Administrative Assistant,1454,4,"""temp job and loved it""",low
1341632,ConocoPhillips,Staff Geophysicist,1454,59186,"""Management has problems. New management came in, I lost my job so another person could come in at a cheaper level, using different software.""",low
1312535,ConocoPhillips,IT Project Coordinator,1454,10165,"""Awesome employees to work with.""",low
1304907,ConocoPhillips,Store Manager,1454,20,"""ConocoPhillips is good place to work. reason able hours and management is involve on day to day business""",low
1301295,ConocoPhillips,Senior Advisor,1454,10196,"""The experience I got since it is such a large company witn different kinds of projects and activities""",low
1256930,ConocoPhillips,Area Retail Manager,1454,23442,"""the people and the challenge""",low
1211853,ConocoPhillips,Network Rollout Coordinator,1454,100180,"""The frindly atmosphere.""",low
1199250,ConocoPhillips,Technician,1454,41,"""open to all employees""",low
1193099,ConocoPhillips,District Manager,1454,47,"""The people are great, upper management has a great vision for the future.""",low
1095925,ConocoPhillips,SOX Consultant,1454,10862,"""Great company, really helpful friendly people""",low
1090125,ConocoPhillips,QA Manager,1454,12138,"""The working environment was very good, there was always opportunity for improvemets and developmnt. You could get differnt opportunity to attend technical seminars and schools.""",low
1058772,ConocoPhillips,Project Procurement Manager,1454,9538,"""A great experience working with very talented people.""",low
1051266,ConocoPhillips,Director of Municipal Affairs,1454,62741,"""They did good for the community.""",low
1050001,ConocoPhillips,Completions Consultant,1454,40731,"""Excellent company""",low
1040511,ConocoPhillips,Health and Safety Intern,1454,29320,"""Very high learning curve.""",low
1039643,ConocoPhillips,Engineering Intern,1454,16424,"""needs better management""",low
1037832,ConocoPhillips,HR Team Leader,1454,20167,"""Loved working there, but my sick child needed special medical attention and had to move.""",low
1033868,ConocoPhillips,Desktop Analyst,1454,15003,"""Professional and to the point""",low
2089092,Chevron,Earth Scientist,495,139230,"""I've worked for Chevron Thailand Exploration and Production, Ltd for almost 7 years. There are many challenging and interesting development, exploration and management projects including drilling operation and reservoir management projects. The collaborative and team-of-team working environment helps the employees be more inclusive and comfortable to express their opinions and ideas related with works.""",low
2086818,Chevron,Chevron Employee,495,1,"""Formerly great company that is struggling to deal with its carbon footprint and the lower-for-longer oil prices. Best-in-class within the energy sector for a friendly culture overall, but it is still luck of the draw with what supervisor you get. Pay is still above-average.

However, if you're not in the energy sector already, you're probably better off in a different industry. Layoffs are frequent with every oil price decline, and the remaining employees can feel overwhelmed with work. Work-life balance and employment security is more reliable elsewhere.""",low
2085743,Chevron,Chevron Employee,495,1,"""I HAVE WORKED FOR ALMOST 40 YEARS IN THE AREA OF SAFETY AND OCCUPATIONAL HEALTH. ALWAYS IN THE OIL AND GAS INDUSTRY, VERY DIVERSE JOB POSITIONS, STARTING IN THE FIELD UP TO MANAGEMENT POSITIONS.  ALWAYS LOOKING FOR PROBLEM SOLUTIONS AND INNOVATION. EXCELLENT WORKING RELATIONSHIPS.FLEXIBLE IN TERMS OF WORK PERSPECTIVES.""",low
2082153,Chevron,Services Manager,495,10008,"""Great place to work and good benefit""",low
2075628,Chevron,Chevron Employee,495,1,"""Good place to work if you like big corporate oil""",low
2072424,Chevron,Security System Analyst,495,148149,"""I worked with Chevron, found to be an excellent place to work,
great people to work with like working with the family.""",low
2071738,Chevron,Chevron Employee,495,1,"""Great company. Great working balance and benefits.""",low
2057537,Chevron,Chevron Employee,495,1,"""Worked at Chevron Oronite as a maintenance supervisor""",low
2050627,Chevron,Chevron Employee,495,1,"""Very good company to work for, especially if you are young.""",low
2039481,Chevron,Chevron Employee,495,1,"""I worked for Chevron for 3+ years. The position required a lot of management skills.  In the past year, I worked as the Manager while the Manager was out for a total of 7 months.  The corporation promotes from within, but it can be difficult to move up, if the next in line does not promote up.""",low
2035532,Chevron,Developer,495,62073,"""Chevron ITC as a company was one of the amazing places to work at an entry-level or the mid-level, however, the upper administration is worthless and uncompetitive. The top-level management is involved in corporate politics, the company believed in paying the dividends to the stakeholders rather than working on keeping the workforce employed. None of the corporates have taken a pay cut. All the employees above 55 are being forced to take severance package & contractors who do the actual work are getting laid off. The company has no future while migrating to Azure and eventually the identities of employees will be managed solely by Microsoft.""",low
2032112,Chevron,Chevron Employee,495,1,"""I have been employed with CFCU for 1 year. The company has great compensation and great benefits for employees. CFCU also offers great benefits for its members including excellent rates and services. As a growing company CFCU is always looking for options to make banking easier for members. Overall, CFCU offers great benefits for employees and members.""",low
2019829,Chevron,Project Controller,495,12915,"""I am currently working for Chevron, excellent company to work for, enough resources for job enablement, sound relationship with co-workers. Chevron provides a collaborative environment to learn and grow in your career path.""",low
